dev_acc,dev_f1,dev_mae,dev_rmse,test_acc,test_f1,test_mae,test_rmse,dev_rp_acc,test_rp_acc,seed,ablation
0.8483213635270266,0.8034479721697386,0.4807297981219736,0.6081116609333221,0.8478598124250758,0.8045953144785899,0.4873061293291177,0.6179376304888312,0.6159919028340081,0.608502024291498,42,rp_loss_mse
0.8473935603587506,0.8026581719149929,0.47927945557876156,0.6078682226722668,0.8524786686411395,0.8108852463568974,0.48429864432647646,0.6177905033176164,0.6168016194331983,0.6036437246963563,47,rp_loss_mse
0.8492835297756091,0.8059916605099642,0.47936647995280834,0.6076564129010212,0.853324871306678,0.8130046733169403,0.4839486567356326,0.6145586854952683,0.6123481781376519,0.6109311740890688,52,rp_loss_mse
0.8499020652211264,0.8068455652722727,0.48369120969946083,0.6133824472775472,0.852267117974755,0.8110389715472633,0.4898399287148526,0.6210134599563859,0.6078947368421053,0.6026315789473684,57,rp_loss_mse
0.8481151850451875,0.8038570303937247,0.480352577289589,0.609479356716691,0.8526197024187293,0.8092828788458348,0.4849603211590153,0.6266498340385205,0.6163967611336032,0.6024291497975709,62,rp_loss_mse
