dev_acc,dev_f1,dev_mae,dev_rmse,test_acc,test_f1,test_mae,test_rmse,dev_rp_acc,test_rp_acc,seed,ablation
0.6794611869007938,0.5244103748175792,0.41546164985127776,0.6732737753280853,0.6753755024328326,0.5278868444981811,0.42559987070106786,0.6812878533913402,0.6178137651821862,0.6078947368421053,42,no_aspect_attention
0.679942270025085,0.5239368901156508,0.42149635408571373,0.67700409064936,0.6788660884281785,0.5363171332247493,0.42902480006700583,0.675202901291311,0.6097165991902834,0.601417004048583,47,no_aspect_attention
0.6806982577918285,0.5256378032021439,0.4227890930677715,0.6853372668315069,0.6782666948734222,0.5311241291912796,0.43032478417462183,0.6933573224666502,0.6105263157894737,0.6060728744939271,52,no_aspect_attention
0.679014466856809,0.5252564154091277,0.4323719959268686,0.6891231376882739,0.6779846273182427,0.5283460549784568,0.4324773892699948,0.6921156834666276,0.6010121457489879,0.6036437246963563,57,no_aspect_attention
0.6787395622143569,0.5222552048763335,0.41822691183341176,0.676789509144062,0.6779141104294478,0.5276371638264943,0.42434367223789815,0.6857269773632468,0.6133603238866396,0.6107287449392712,62,no_aspect_attention
