dev_acc,dev_f1,dev_mae,dev_rmse,test_acc,test_f1,test_mae,test_rmse,dev_rp_acc,test_rp_acc,seed,ablation
0.8501769698635786,0.8060209128193231,0.4264900128368424,0.6464932311393422,0.8505394541992807,0.8079702231043777,0.43648853364743684,0.661591449024398,0.6137651821862348,0.6040485829959514,42,no_ple
0.8489398989725438,0.8043192175829611,0.4291210312109727,0.6542567050049872,0.8491291164233834,0.8060189776894742,0.4317305367726546,0.6612183260417759,0.6072874493927125,0.6145748987854251,47,no_ple
0.8479777327239614,0.8047709625839069,0.4286245822182551,0.6555100441945481,0.8525491855299344,0.8121888903408442,0.43470395407696,0.6573325247742248,0.6141700404858299,0.6078947368421053,52,no_ple
0.8487337204907048,0.8055296957016576,0.42744863725866866,0.6516268949497759,0.8530428037514984,0.812707310345138,0.4413499043296706,0.6597582562682978,0.6101214574898786,0.6046558704453441,57,no_ple
0.8481839112058005,0.8047114528217989,0.4261052921474704,0.6485433517641875,0.8525491855299344,0.8104719187451224,0.43411047154592597,0.6556690448983195,0.6141700404858299,0.6093117408906883,62,no_ple
